订单日期,产品名称,顾客姓名,订单单号,区域,目的省份,目的城市,快递公司,产品类别,产品子类别,销售数量,销售金额,收款方式
2016/5/9,小米锅巴五香味90g*2,Jeremy Lonsdale,10021606522,华南,海南省,三沙市,顺丰,坚果炒货,特惠炒货,44,405.108,应收票据
2016/1/16,肉松青豆120g,Sylvia Foulston,10021607061,华北,内蒙古,通辽市,顺丰,坚果炒货,特惠炒货,46,304.704,应收账款
2016/4/22,东北红松218g,Christine Sundaresam,10021607104,华南,海南省,三沙市,圆通,坚果炒货,磕壳坚果,45,1305.135,应收票据
2016/10/20,爆米花（奶油味）118g,Guy Armstrong,10021607371,华南,河南省,安阳市,圆通,坚果炒货,特惠炒货,18,150.588,应收票据
2017/10/31,甘草西瓜子218g,Tom Stivers,10021607420,华东,浙江省,台州市,顺丰,坚果炒货,磕壳坚果,38,490.2,应收账款
2016/1/16,甘草西瓜子90g,Jason Klamczynski,10021607745,华南,广东省,梅州市,顺丰,坚果炒货,磕壳坚果,36,172.872,应收票据
2017/5/11,炭烧腰果238g,Quincy Jones,10021608868,华南,河南省,漯河市,中通,坚果炒货,果果仁仁,21,486.843,应收票据
2016/7/28,伊朗开心果190g,Alejandro Savely,10021609153,东北,黑龙江,绥化市,顺丰,坚果炒货,磕壳坚果,46,1361.646,应收账款
2016/11/3,自然开心果210g,Mark Cousins,10021610075,华南,广西省,北海市,顺丰,坚果炒货,磕壳坚果,16,790.416,应收票据
2016/11/3,自然开心果210g,Mark Cousins,10021610075,华南,广西省,北海市,顺丰,坚果炒货,磕壳坚果,16,790.416,应收票据
2016/6/23,小米锅巴孜然味90g,Matt Connell,10021610084,华东,山东省,潍坊市,顺丰,坚果炒货,特惠炒货,26,120.9,应收账款
2017/11/24,淮盐花生米100g,Kristen Hastings,10021610173,西北,甘肃省,武威市,顺丰,坚果炒货,果果仁仁,25,111.475,预付账款
2017/9/28,蟹黄风味豆瓣120g,Sung Chung,10021611211,华南,河南省,安阳市,顺丰,坚果炒货,果果仁仁,44,194.04,应收票据
2017/8/24,自然开心果210g,Saphhira Shifley,10021611263,华北,北京市,北京市,顺丰,坚果炒货,磕壳坚果,31,1515.962,应收账款
2016/5/7,盐焗扁核仁210g,Bradley Drucker,10021611552,华南,海南省,三亚市,顺丰,坚果炒货,果果仁仁,2,54.418,应收票据
2017/6/14,小米锅巴五香味90g*2,Doug Bickford,10021611778,华南,广东省,揭阳市,顺丰,坚果炒货,特惠炒货,5,45.54,应收票据
2016/5/3,甘草西瓜子218g,Jim Kriz,10021612662,华南,广东省,梅州市,顺丰,坚果炒货,磕壳坚果,47,594.174,应收票据
2016/8/31,多味葵花籽180g,Jennifer Patt,10021612721,华北,河北省,承德市,EMS,坚果炒货,磕壳坚果,6,41.85,应收账款
2016/3/23,椰香玉米65g*5,Odella Nelson,10021612812,华北,内蒙古,巴彦淖尔市,圆通,坚果炒货,特惠炒货,36,357.084,应收账款
2016/1/22,鱼骨青豆80g,Daniel Byrd,10021613127,华北,河北省,沧州市,中通,坚果炒货,特惠炒货,27,240.57,应收账款
2016/8/12,甘栗仁100g,Bobby Elias,10021613313,华南,广西省,百色市,中通,坚果炒货,果果仁仁,49,327.957,应收票据
2017/3/31,原味松子218g,Odella Nelson,10021614174,华北,山西省,吕梁市,中通,坚果炒货,果果仁仁,9,223.776,应收账款
2017/3/2,炭烧腰果120g,Dan Reichenbach,10021615402,华南,广西省,北海市,顺丰,坚果炒货,果果仁仁,13,151.606,应收票据
2016/11/25,甘栗仁100g,Suzanne McNair,10021615543,西北,陕西省,延安市,中通,坚果炒货,果果仁仁,50,327.75,预付账款
2016/11/25,甘栗仁100g,Suzanne McNair,10021615543,西北,陕西省,延安市,中通,坚果炒货,果果仁仁,50,327.75,预付账款
2017/7/23,东北红松330g,Dave Kipp,10021616451,华南,广西省,贺州市,中通,坚果炒货,磕壳坚果,10,363.09,应收票据
2017/6/24,东北红松330g,Russell Applegate,10021616808,西北,甘肃省,天水市,顺丰,坚果炒货,磕壳坚果,19,750.519,预付账款
2016/4/29,精装纸皮核桃380g,Juliana Krohn,10021617383,西南,西藏,拉萨市,顺丰,坚果炒货,磕壳坚果,49,1915.998,预付账款
2016/5/12,葵花籽奶油味190g,Benjamin Venier,10021618112,华南,广西省,贵港市,圆通,坚果炒货,磕壳坚果,11,85.162,应收票据
2016/9/29,夏威夷果盐焗味200g,Debra Catini,10021619772,华南,湖北省,孝感市,EMS,坚果炒货,磕壳坚果,29,542.474,应收票据
2016/10/8,手造麻薯（榴莲味）150g,Peter Fuller,10021619773,华南,湖北省,鄂州市,顺丰,坚果炒货,果果仁仁,23,135.24,应收票据
2017/9/1,沙拉薯条150g,Jeremy Lonsdale,10021619824,华南,广东省,汕尾市,顺丰,坚果炒货,特惠炒货,38,239.4,应收票据
2016/11/8,蛋花玉米65g,Shahid Collister,10021619863,华南,广西省,北海市,顺丰,坚果炒货,特惠炒货,14,32.9,应收票据
2016/11/8,蛋花玉米65g,Shahid Collister,10021619863,华南,广西省,北海市,顺丰,坚果炒货,特惠炒货,14,32.9,应收票据
2016/5/21,西瓜子奶油味218g,Lisa Ryan,10021619933,华北,河北省,保定市,顺丰,坚果炒货,磕壳坚果,46,593.4,应收账款
2017/6/23,烘烤薯片原味98g,Marina Lichtenstein,10021619980,西北,宁夏,中卫市,圆通,坚果炒货,果果仁仁,22,198.198,预付账款
2016/6/1,东北红松218g,David Philippe,10021619983,华东,浙江省,台州市,顺丰,坚果炒货,磕壳坚果,7,209.3,应收账款
2016/1/31,葵花籽奶油味190g,Matt Abelman,10021620292,华南,广东省,江门市,顺丰,坚果炒货,磕壳坚果,30,232.26,应收票据
2017/10/4,自然开心果210g,Aaron Hawkins,10021620329,华东,浙江省,衢州市,顺丰,坚果炒货,磕壳坚果,30,1452.09,应收账款
2017/10/19,沙拉薯条150g,Alex Grayson,10021620465,华北,天津市,天津市,顺丰,坚果炒货,特惠炒货,33,226.38,应收账款
2016/6/1,小米锅巴五香味90g,Julie Kriz,10021620637,华北,山西省,运城市,顺丰,坚果炒货,特惠炒货,30,180,应收账款
2016/1/15,爆米花（奶油味）118g,Giulietta Weimer,10021620684,东北,黑龙江,佳木斯市,顺丰,坚果炒货,特惠炒货,48,414.384,应收账款
2017/10/31,甘草西瓜子90g,Linda Southworth,10021620748,华东,浙江省,舟山市,顺丰,坚果炒货,磕壳坚果,48,230.496,应收账款
2016/11/8,良品山核桃椒盐味238g,Shahid Collister,10021620782,西南,贵州省,安顺市,顺丰,坚果炒货,磕壳坚果,2,52.186,预付账款
2016/11/8,良品山核桃椒盐味238g,Shahid Collister,10021620782,西南,贵州省,安顺市,顺丰,坚果炒货,磕壳坚果,2,52.186,预付账款
2016/8/15,黑珍珠葵瓜子110g,Chloris Kastensmidt,10021621468,华北,山西省,忻州市,顺丰,坚果炒货,磕壳坚果,27,130.95,应收账款
2017/8/4,椰香玉米65g,Carol Triggs,10021621469,东北,辽宁省,朝阳市,中通,坚果炒货,特惠炒货,45,106.875,应收账款
2017/1/22,炭烧腰果120g,Barbara Fisher,10021621488,华南,湖南省,邵阳市,顺丰,坚果炒货,果果仁仁,19,221.578,应收票据
2017/5/15,良品山核桃椒盐味238g,Frank Hawley,10021621689,华南,广西省,北海市,顺丰,坚果炒货,磕壳坚果,16,408.88,应收票据
2016/2/15,手造麻薯（榴莲味）150g,Resi Polking,10021621876,西北,宁夏,中卫市,顺丰,坚果炒货,果果仁仁,20,116.4,预付账款
2017/2/13,碧根果椒盐味190g*3,Seth Vernon,10021621889,东北,吉林省,长春市,顺丰,坚果炒货,磕壳坚果,12,686.76,应收账款
2017/6/3,瓜蒌子奶香味150g,Paul MacIntyre,10021621918,华北,内蒙古,乌兰察布市,中通,坚果炒货,磕壳坚果,19,288.99,应收账款
2016/2/12,奶香夏威夷果280g,Chuck Clark,10021621921,华南,广东省,云浮市,顺丰,坚果炒货,磕壳坚果,22,624.91,应收票据
2016/9/2,碧根果椒盐味190g*3,Tony Sayre,10021622333,东北,辽宁省,盘锦市,圆通,坚果炒货,磕壳坚果,46,2578.3,应收账款
2017/6/7,夏威夷果盐焗味200g,Sibella Parks,10021622716,华东,浙江省,衢州市,顺丰,坚果炒货,磕壳坚果,19,378.1,应收账款
2017/7/29,青豌豆蒜香味120g,Liz MacKendrick,10021622883,东北,辽宁省,朝阳市,中通,坚果炒货,特惠炒货,46,301.53,应收账款
2017/5/26,良品山核桃椒盐味238g,Alex Grayson,10021623135,华北,天津市,天津市,顺丰,坚果炒货,磕壳坚果,43,1064.164,应收账款
2017/8/18,盐焗腰果180g,Jas O'Carroll,10021623289,华北,北京市,北京市,圆通,坚果炒货,果果仁仁,14,264.67,应收账款
2016/8/27,蛋花玉米65g,Neil Knudson,10021623325,华北,内蒙古,鄂尔多斯市,顺丰,坚果炒货,特惠炒货,18,44.55,应收账款
2017/4/10,小米锅巴孜然味90g,Emily Phan,10021623748,华东,浙江省,台州市,EMS,坚果炒货,特惠炒货,15,74.25,应收账款
2017/5/4,蟹香腰果180g,Tracy Collins,10021624049,华东,上海市,上海市,顺丰,坚果炒货,果果仁仁,4,68.736,应收账款
2017/3/5,爆米花（焦糖味）118g,Joseph Airdo,10021624576,华北,河北省,沧州市,中通,坚果炒货,特惠炒货,27,245.916,应收账款
2016/3/5,原味松子218g,Muhammed MacIntyre,10021626631,华南,广东省,深圳市,圆通,坚果炒货,果果仁仁,36,885.78,应收票据
2017/9/8,奶香良品山核桃238g,Dianna Arnett,10021627710,西南,贵州省,六盘水市,顺丰,坚果炒货,磕壳坚果,35,962.78,预付账款
2017/1/17,奶香巴旦木238g,Peter Buhler,10021628596,东北,吉林省,长春市,中通,坚果炒货,磕壳坚果,41,1281.455,应收账款
2016/4/21,鱼骨青豆80g,Odella Nelson,10021628783,西北,甘肃省,武威市,顺丰,坚果炒货,特惠炒货,37,366.3,预付账款
2017/11/24,夏威夷果盐焗味200g,Kristen Hastings,10021628869,西北,陕西省,延安市,顺丰,坚果炒货,磕壳坚果,36,651.924,预付账款
2017/6/14,多味花生148g,Doug Bickford,10021628994,华南,广东省,揭阳市,顺丰,坚果炒货,特惠炒货,48,218.736,应收票据
2017/6/30,奶香味四粒红花生180g,Erica Smith,10021629808,东北,辽宁省,朝阳市,中通,坚果炒货,磕壳坚果,39,263.25,应收账款
2017/12/27,椰香玉米65g*5,David Smith,10021630339,华东,安徽省,铜陵市,顺丰,坚果炒货,特惠炒货,34,355.776,应收账款
2017/12/25,良品山核桃椒盐味238g,Nora Price,10021630726,东北,吉林省,松原市,顺丰,坚果炒货,磕壳坚果,4,98.992,应收账款
2017/12/28,黑珍珠葵瓜子110g,Bobby Elias,10021630820,西北,宁夏,中卫市,中通,坚果炒货,磕壳坚果,14,69.3,预付账款
2016/10/15,东北红松218g,Clytie Kelty,10021631220,东北,黑龙江,牡丹江市,顺丰,坚果炒货,磕壳坚果,19,528.333,应收账款
2016/8/15,话梅味西瓜子105g,Michael Grace,10021632192,华北,内蒙古,巴彦淖尔市,圆通,坚果炒货,磕壳坚果,43,275.931,应收账款
2017/11/23,葵花籽奶油味190g,John Dryer,10021632276,华北,北京市,北京市,圆通,坚果炒货,磕壳坚果,1,7.426,应收账款
2017/9/29,西瓜子奶油味218g,Duane Huffman,10021632418,华南,广西省,北海市,顺丰,坚果炒货,磕壳坚果,4,51.084,应收票据
2017/11/20,奶香良品山核桃238g,Corey Catlett,10021632580,华东,江西省,新余市,顺丰,坚果炒货,磕壳坚果,34,996.268,应收账款
2016/7/15,伊朗开心果190g,Erica Bern,10021633265,西北,陕西省,延安市,顺丰,坚果炒货,磕壳坚果,8,229.632,预付账款
2016/5/28,盐焗腰果180g,Arthur Gainer,10021634445,华南,广西省,贺州市,顺丰,坚果炒货,果果仁仁,18,336.708,应收票据
2016/7/4,甘草西瓜子218g,Adrian Shami,10021634451,华北,河北省,承德市,EMS,坚果炒货,磕壳坚果,23,290.766,应收账款
2016/6/12,自然开心果210g,Maureen Gastineau,10021634825,西北,甘肃省,张掖市,顺丰,坚果炒货,磕壳坚果,16,734.528,预付账款
2016/6/30,肉松青豆120g,Lena Creighton,10021636032,华南,广西省,防城港市,顺丰,坚果炒货,特惠炒货,44,279.312,应收票据
2017/2/26,炒米（蛋黄味）240g,Claudia Miner,10021636176,华南,广西省,北海市,顺丰,坚果炒货,特惠炒货,18,213.624,应收票据
2016/2/25,碧根果椒盐味190g*3,John Lucas,10021636241,华南,湖北省,孝感市,圆通,坚果炒货,磕壳坚果,31,1755.84,应收票据
2016/11/30,手剥甘栗120g,Rick Hansen,10021636873,华南,广东省,阳江市,中通,坚果炒货,磕壳坚果,6,62.7,应收票据
2016/11/30,手剥甘栗120g,Rick Hansen,10021636873,华南,广东省,阳江市,中通,坚果炒货,磕壳坚果,6,62.7,应收票据
2017/4/30,碧根果仁（芝麻味）125g,Nora Pelletier,10021637053,华南,湖南省,衡阳市,顺丰,坚果炒货,果果仁仁,3,65.043,应收票据
2017/5/26,自然开心果210g,Michelle Huthwaite,10021637447,西南,贵州省,六盘水市,顺丰,坚果炒货,磕壳坚果,49,2347.296,预付账款
2017/10/15,小米锅巴五香味90g*2,Nicole Hansen,10021637745,华南,广东省,江门市,顺丰,坚果炒货,特惠炒货,34,313.038,应收票据
2016/11/2,奶香良品山核桃238g,Sylvia Foulston,10021637991,华北,北京市,北京市,顺丰,坚果炒货,磕壳坚果,21,565.11,应收账款
2016/11/2,奶香良品山核桃238g,Sylvia Foulston,10021637991,华北,北京市,北京市,顺丰,坚果炒货,磕壳坚果,21,565.11,应收账款
2016/5/19,淮盐花生米100g,Brad Norvell,10021640079,华南,湖南省,益阳市,中通,坚果炒货,果果仁仁,3,13.671,应收票据
2017/2/8,东北红松330g,Pauline Johnson,10021643691,华南,广西省,北海市,顺丰,坚果炒货,磕壳坚果,24,880.992,应收票据
2016/4/3,盐焗扁核仁210g,Mark Packer,10021643726,东北,黑龙江,牡丹江市,顺丰,坚果炒货,果果仁仁,29,789.061,应收账款
2017/5/7,蟹香腰果180g,Anthony Rawles,10021643761,东北,黑龙江,绥化市,顺丰,坚果炒货,果果仁仁,24,408.12,应收账款
2017/7/15,奶香巴旦木238g,Laura Armstrong,10021644045,东北,吉林省,松原市,顺丰,坚果炒货,磕壳坚果,29,868.231,应收账款
2017/6/26,小米锅巴五香味90g*2,Andrew Gjertsen,10021644047,华东,山东省,威海市,顺丰,坚果炒货,特惠炒货,19,169.29,应收账款
2016/6/4,小米锅巴（麻辣味）90g,Adam Hart,10021644152,东北,吉林省,长春市,顺丰,坚果炒货,特惠炒货,3,13.8,应收账款
2017/6/5,伊朗开心果190g,Luke Foster,10021644346,华北,北京市,北京市,顺丰,坚果炒货,磕壳坚果,5,145.015,应收账款
2016/7/15,烘烤薯片原味98g,Erica Bern,10021644562,华南,广西省,北海市,顺丰,坚果炒货,果果仁仁,40,388.08,应收票据
2016/9/15,蛋花玉米65g,Bryan Davis,10021644620,华北,内蒙古,乌兰察布市,中通,坚果炒货,特惠炒货,45,104.625,应收账款
2016/9/12,葵花籽奶油味190g,Dave Hallsten,10021645075,华南,广东省,汕尾市,圆通,坚果炒货,磕壳坚果,19,138.092,应收票据
2017/4/15,甘栗仁150g,Jamie Kunitz,10021645175,华南,湖南省,常德市,顺丰,坚果炒货,果果仁仁,8,98.04,应收票据
2017/8/26,甘栗仁100g,Aimee Bixby,10021645194,华东,浙江省,台州市,圆通,坚果炒货,果果仁仁,44,279.312,应收账款
2017/12/14,烘烤薯片番茄味98g,Shahid Shariari,10021645396,华南,海南省,三亚市,顺丰,坚果炒货,特惠炒货,28,255.024,应收票据
2017/11/9,鱼骨青豆80g,Ken Dana,10021645541,华南,海南省,三沙市,圆通,坚果炒货,特惠炒货,26,239.382,应收票据
2017/8/4,碧根果椒盐味190g*3,Meg O'Connel,10021645564,东北,辽宁省,朝阳市,中通,坚果炒货,磕壳坚果,1,59,应收账款
2017/12/21,爆米花（焦糖味）118g,Charlotte Melton,10021645580,西南,云南省,昆明市,顺丰,坚果炒货,特惠炒货,1,8.91,预付账款
2017/11/13,炭烧腰果238g,Ed Braxton,10021645611,华南,广东省,梅州市,顺丰,坚果炒货,果果仁仁,50,1087.45,应收票据
2016/1/21,盐焗腰果180g,Rob Haberlin,10021645667,华南,广东省,梅州市,顺丰,坚果炒货,果果仁仁,46,823.86,应收票据
2017/9/20,炭烧腰果120g,Brendan Murry,10021646166,东北,辽宁省,辽阳市,顺丰,坚果炒货,果果仁仁,23,249.067,应收账款
2016/10/1,奶香夏威夷果280g,Carl Weiss,10021646257,华东,浙江省,舟山市,顺丰,坚果炒货,磕壳坚果,35,1015.105,应收账款
2016/4/2,烘烤薯片原味98g,Giulietta Weimer,10021646284,华东,浙江省,台州市,圆通,坚果炒货,果果仁仁,17,159.885,应收账款
2016/5/14,手造麻薯（榴莲味）150g,Michelle Huthwaite,10021646323,西南,重庆市,重庆市,顺丰,坚果炒货,果果仁仁,29,167.04,预付账款
2017/6/8,东北红松330g,Charles Crestani,10021646532,华东,浙江省,台州市,顺丰,坚果炒货,磕壳坚果,18,696.654,应收账款
2016/1/24,青豌豆蒜香味120g,Debra Catini,10021646631,华南,广东省,揭阳市,顺丰,坚果炒货,特惠炒货,5,33.465,应收票据
2017/3/2,椰香玉米65g,Dan Reichenbach,10021647933,东北,黑龙江,佳木斯市,顺丰,坚果炒货,特惠炒货,10,25,应收账款
2016/4/4,淮盐花生米100g,Peter Fuller,10021648018,东北,辽宁省,辽阳市,顺丰,坚果炒货,果果仁仁,46,225.4,应收账款
2017/1/18,蟹香腰果180g,Sam Craven,10021648031,西北,甘肃省,武威市,顺丰,坚果炒货,果果仁仁,46,790.464,预付账款
2017/10/31,夏威夷果盐焗味200g,Dave Poirier,10021648276,西北,新疆,乌鲁木齐市,顺丰,坚果炒货,磕壳坚果,8,148.056,预付账款
2016/2/26,良品山核桃椒盐味238g,Christy Brittain,10021648327,东北,吉林省,长春市,顺丰,坚果炒货,磕壳坚果,15,371.22,应收账款
2016/9/17,多味葵花籽180g,Pete Kriz,10021648451,华南,湖北省,荆州市,顺丰,坚果炒货,磕壳坚果,11,75.9,应收票据
2017/8/24,西瓜子奶油味218g,Ritsa Hightower,10021650104,华北,内蒙古,鄂尔多斯市,顺丰,坚果炒货,磕壳坚果,29,344.172,应收账款
2016/11/14,手造麻薯（榴莲味）150g,Brad Thomas,10021650292,华东,浙江省,台州市,顺丰,坚果炒货,果果仁仁,12,65.52,应收账款
2016/11/14,手造麻薯（榴莲味）150g,Brad Thomas,10021650292,华东,浙江省,台州市,顺丰,坚果炒货,果果仁仁,12,65.52,应收账款
2017/2/2,蟹黄风味豆瓣120g,Eugene Barchas,10021650605,华东,山东省,泰安市,中通,坚果炒货,果果仁仁,19,85.5,应收账款
2017/9/23,精装纸皮核桃380g,Peter Fuller,10021651918,华东,浙江省,舟山市,顺丰,坚果炒货,磕壳坚果,43,1561.287,应收账款
2017/3/2,良品山核桃椒盐味238g,Dan Reichenbach,10021652027,华南,广西省,北海市,顺丰,坚果炒货,磕壳坚果,35,856.765,应收票据
2017/12/3,炭烧腰果120g,Max Jones,10021652448,华东,江苏省,连云港市,EMS,坚果炒货,果果仁仁,32,376.992,应收账款
2016/9/20,炭烧腰果120g,Benjamin Patterson,10021652827,华东,浙江省,台州市,圆通,坚果炒货,果果仁仁,48,531.216,应收账款
2017/6/19,东北红松330g,Bobby Elias,10021652927,华东,浙江省,台州市,顺丰,坚果炒货,磕壳坚果,30,1173.06,应收账款
2016/11/12,甘草西瓜子218g,Jim Epp,10021653861,华北,北京市,北京市,圆通,坚果炒货,磕壳坚果,10,127.71,应收账款
2016/11/12,甘草西瓜子218g,Jim Epp,10021653861,华北,北京市,北京市,圆通,坚果炒货,磕壳坚果,10,127.71,应收账款
